Sexo;Edad;Funciones;Periodo;Total
Ambos sexos;56 años;Promedio de años vividos el último año de vida;1976;0,495753
Ambos sexos;56 años;Promedio de años vividos el último año de vida;1975;0,507362
Ambos sexos;56 años;Riesgo de muerte;1990;6,048233
Ambos sexos;56 años;Riesgo de muerte;1989;6,428274
Ambos sexos;56 años;Riesgo de muerte;1988;6,394192
Ambos sexos;56 años;Riesgo de muerte;1987;6,357247
Ambos sexos;56 años;Riesgo de muerte;1986;6,362254
Ambos sexos;56 años;Riesgo de muerte;1985;6,691442
Ambos sexos;56 años;Riesgo de muerte;1984;6,661825
Ambos sexos;56 años;Riesgo de muerte;1983;6,788112
Ambos sexos;56 años;Riesgo de muerte;1982;6,70716
Ambos sexos;56 años;Riesgo de muerte;1981;6,83427
Ambos sexos;56 años;Riesgo de muerte;1980;7,302067
Ambos sexos;56 años;Riesgo de muerte;1979;7,28638
Ambos sexos;56 años;Riesgo de muerte;1978;7,52355
Ambos sexos;56 años;Riesgo de muerte;1977;7,931556
Ambos sexos;56 años;Riesgo de muerte;1976;8,404406
Ambos sexos;56 años;Riesgo de muerte;1975;8,167527
Ambos sexos;56 años;Supervivientes;1990;91.242,535414
Ambos sexos;56 años;Supervivientes;1989;91.278,583257
Ambos sexos;56 años;Supervivientes;1988;91.372,373474
Ambos sexos;56 años;Supervivientes;1987;91.481,563349
Ambos sexos;56 años;Supervivientes;1986;91.524,416228
Ambos sexos;56 años;Supervivientes;1985;91.448,12517
Ambos sexos;56 años;Supervivientes;1984;91.431,58184
Ambos sexos;56 años;Supervivientes;1983;91.251,833635
Ambos sexos;56 años;Supervivientes;1982;91.291,75179
Ambos sexos;56 años;Supervivientes;1981;90.870,06405
Ambos sexos;56 años;Supervivientes;1980;90.671,541933
Ambos sexos;56 años;Supervivientes;1979;90.135,961953
Ambos sexos;56 años;Supervivientes;1978;89.860,099533
Ambos sexos;56 años;Supervivientes;1977;89.814,522085
Ambos sexos;56 años;Supervivientes;1976;89.376,820682
Ambos sexos;56 años;Supervivientes;1975;89.049,342771
Ambos sexos;56 años;Defunciones teóricas;1990;551,856142
Ambos sexos;56 años;Defunciones teóricas;1989;586,763783
Ambos sexos;56 años;Defunciones teóricas;1988;584,252508
Ambos sexos;56 años;Defunciones teóricas;1987;581,570934
Ambos sexos;56 años;Defunciones teóricas;1986;582,301593
Ambos sexos;56 años;Defunciones teóricas;1985;611,919804
Ambos sexos;56 años;Defunciones teóricas;1984;609,101161
Ambos sexos;56 años;Defunciones teóricas;1983;619,427629
Ambos sexos;56 años;Defunciones teóricas;1982;612,308429
Ambos sexos;56 años;Defunciones teóricas;1981;621,030571
Ambos sexos;56 años;Defunciones teóricas;1980;662,089663
Ambos sexos;56 años;Defunciones teóricas;1979;656,764886
Ambos sexos;56 años;Defunciones teóricas;1978;676,06699
Ambos sexos;56 años;Defunciones teóricas;1977;712,368952
Ambos sexos;56 años;Defunciones teóricas;1976;751,159094
Ambos sexos;56 años;Defunciones teóricas;1975;727,312887
Ambos sexos;56 años;Población estacionaria;1990;90.973,92787
Ambos sexos;56 años;Población estacionaria;1989;90.989,594037
Ambos sexos;56 años;Población estacionaria;1988;91.077,284649
Ambos sexos;56 años;Población estacionaria;1987;91.193,866457
Ambos sexos;56 años;Población estacionaria;1986;91.234,151429
Ambos sexos;56 años;Población estacionaria;1985;91.137,410897
Ambos sexos;56 años;Población estacionaria;1984;91.124,232437
Ambos sexos;56 años;Población estacionaria;1983;90.941,452992
Ambos sexos;56 años;Población estacionaria;1982;90.977,909453
Ambos sexos;56 años;Población estacionaria;1981;90.559,749964
Ambos sexos;56 años;Población estacionaria;1980;90.345,861213
Ambos sexos;56 años;Población estacionaria;1979;89.808,873993
Ambos sexos;56 años;Población estacionaria;1978;89.518,090934
Ambos sexos;56 años;Población estacionaria;1977;89.455,054288
Ambos sexos;56 años;Población estacionaria;1976;88.998,051268
Ambos sexos;56 años;Población estacionaria;1975;88.691,040481
Ambos sexos;56 años;Tiempo por vivir;1990;2.256.436,5787
Ambos sexos;56 años;Tiempo por vivir;1989;2.254.531,2592
Ambos sexos;56 años;Tiempo por vivir;1988;2.246.379,4199
Ambos sexos;56 años;Tiempo por vivir;1987;2.245.635,9305
Ambos sexos;56 años;Tiempo por vivir;1986;2.221.203,8266
Ambos sexos;56 años;Tiempo por vivir;1985;2.192.471,8044
Ambos sexos;56 años;Tiempo por vivir;1984;2.201.466,1847
Ambos sexos;56 años;Tiempo por vivir;1983;2.171.216,9162
Ambos sexos;56 años;Tiempo por vivir;1982;2.189.760,5646
Ambos sexos;56 años;Tiempo por vivir;1981;2.141.042,5773
Ambos sexos;56 años;Tiempo por vivir;1980;2.129.121,7906
Ambos sexos;56 años;Tiempo por vivir;1979;2.092.529,442
Ambos sexos;56 años;Tiempo por vivir;1978;2.054.722,8165
Ambos sexos;56 años;Tiempo por vivir;1977;2.037.151,1093
Ambos sexos;56 años;Tiempo por vivir;1976;1.997.432,5279
Ambos sexos;56 años;Tiempo por vivir;1975;1.977.986,9098
Ambos sexos;56 años;Esperanza de vida;1990;24,730095
Ambos sexos;56 años;Esperanza de vida;1989;24,699455
Ambos sexos;56 años;Esperanza de vida;1988;24,584886
Ambos sexos;56 años;Esperanza de vida;1987;24,547415
Ambos sexos;56 años;Esperanza de vida;1986;24,268976
Ambos sexos;56 años;Esperanza de vida;1985;23,975033
Ambos sexos;56 años;Esperanza de vida;1984;24,077744
Ambos sexos;56 años;Esperanza de vida;1983;23,79368
Ambos sexos;56 años;Esperanza de vida;1982;23,986401
Ambos sexos;56 años;Esperanza de vida;1981;23,561583
Ambos sexos;56 años;Esperanza de vida;1980;23,481698
Ambos sexos;56 años;Esperanza de vida;1979;23,215256
Ambos sexos;56 años;Esperanza de vida;1978;22,865797
Ambos sexos;56 años;Esperanza de vida;1977;22,681756
Ambos sexos;56 años;Esperanza de vida;1976;22,34844
Ambos sexos;56 años;Esperanza de vida;1975;22,212257
Ambos sexos;57 años;Tasa de mortalidad;1990;6,753577
Ambos sexos;57 años;Tasa de mortalidad;1989;6,849169
Ambos sexos;57 años;Tasa de mortalidad;1988;6,975801
Ambos sexos;57 años;Tasa de mortalidad;1987;6,985207
Ambos sexos;57 años;Tasa de mortalidad;1986;7,167306
Ambos sexos;57 años;Tasa de mortalidad;1985;7,475009
Ambos sexos;57 años;Tasa de mortalidad;1984;7,570305
Ambos sexos;57 años;Tasa de mortalidad;1983;7,166548
Ambos sexos;57 años;Tasa de mortalidad;1982;7,546054
Ambos sexos;57 años;Tasa de mortalidad;1981;7,710568
Ambos sexos;57 años;Tasa de mortalidad;1980;7,744958
Ambos sexos;57 años;Tasa de mortalidad;1979;8,115388
Ambos sexos;57 años;Tasa de mortalidad;1978;8,438736
Ambos sexos;57 años;Tasa de mortalidad;1977;8,831253
Ambos sexos;57 años;Tasa de mortalidad;1976;8,668063
Ambos sexos;57 años;Tasa de mortalidad;1975;8,845638
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1990;0,496756
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1989;0,49849
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1988;0,509281
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1987;0,508432
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1986;0,4949
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1985;0,494843
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1984;0,50057
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1983;0,500594
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1982;0,502648
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1981;0,501251
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1980;0,504153
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1979;0,503502
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1978;0,492241
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1977;0,48745
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1976;0,501255
Ambos sexos;57 años;Promedio de años vividos el último año de vida;1975;0,492867
Ambos sexos;57 años;Riesgo de muerte;1990;6,730702
Ambos sexos;57 años;Riesgo de muerte;1989;6,825723
Ambos sexos;57 años;Riesgo de muerte;1988;6,952003
Ambos sexos;57 años;Riesgo de muerte;1987;6,961304
Ambos sexos;57 años;Riesgo de muerte;1986;7,141452
Ambos sexos;57 años;Riesgo de muerte;1985;7,446889
Ambos sexos;57 años;Riesgo de muerte;1984;7,541791
Ambos sexos;57 años;Riesgo de muerte;1983;7,14099
Ambos sexos;57 años;Riesgo de muerte;1982;7,517839
Ambos sexos;57 años;Riesgo de muerte;1981;7,68103
Ambos sexos;57 años;Riesgo de muerte;1980;7,715329
Ambos sexos;57 años;Riesgo de muerte;1979;8,08282
Ambos sexos;57 años;Riesgo de muerte;1978;8,402732
Ambos sexos;57 años;Riesgo de muerte;1977;8,791459
Ambos sexos;57 años;Riesgo de muerte;1976;8,630751
Ambos sexos;57 años;Riesgo de muerte;1975;8,806135
Ambos sexos;57 años;Supervivientes;1990;90.690,679272
Ambos sexos;57 años;Supervivientes;1989;90.691,819474
Ambos sexos;57 años;Supervivientes;1988;90.788,120966
Ambos sexos;57 años;Supervivientes;1987;90.899,992415
Ambos sexos;57 años;Supervivientes;1986;90.942,114635
Ambos sexos;57 años;Supervivientes;1985;90.836,205366
Ambos sexos;57 años;Supervivientes;1984;90.822,480679
Ambos sexos;57 años;Supervivientes;1983;90.632,406005
Ambos sexos;57 años;Supervivientes;1982;90.679,443361
Ambos sexos;57 años;Supervivientes;1981;90.249,03348
Ambos sexos;57 años;Supervivientes;1980;90.009,45227
Ambos sexos;57 años;Supervivientes;1979;89.479,197067
Ambos sexos;57 años;Supervivientes;1978;89.184,032543
Ambos sexos;57 años;Supervivientes;1977;89.102,153133
Ambos sexos;57 años;Supervivientes;1976;88.625,661589
Ambos sexos;57 años;Supervivientes;1975;88.322,029884
Ambos sexos;57 años;Defunciones teóricas;1990;610,4119
Ambos sexos;57 años;Defunciones teóricas;1989;619,037253
Ambos sexos;57 años;Defunciones teóricas;1988;631,159278
Ambos sexos;57 años;Defunciones teóricas;1987;632,7825
Ambos sexos;57 años;Defunciones teóricas;1986;649,45876
Ambos sexos;57 años;Defunciones teóricas;1985;676,447133
Ambos sexos;57 años;Defunciones teóricas;1984;684,964177
Ambos sexos;57 años;Defunciones teóricas;1983;647,205107
Ambos sexos;57 años;Defunciones teóricas;1982;681,713469
Ambos sexos;57 años;Defunciones teóricas;1981;693,205524
Ambos sexos;57 años;Defunciones teóricas;1980;694,45251
Ambos sexos;57 años;Defunciones teóricas;1979;723,244225
Ambos sexos;57 años;Defunciones teóricas;1978;749,389495
Ambos sexos;57 años;Defunciones teóricas;1977;783,337915
Ambos sexos;57 años;Defunciones teóricas;1976;764,906006
Ambos sexos;57 años;Defunciones teóricas;1975;777,775699
Ambos sexos;57 años;Población estacionaria;1990;90.383,493262
Ambos sexos;57 años;Población estacionaria;1989;90.381,366199
Ambos sexos;57 años;Población estacionaria;1988;90.478,399219
Ambos sexos;57 años;Población estacionaria;1987;90.588,936748
Ambos sexos;57 años;Población estacionaria;1986;90.614,073254
Ambos sexos;57 años;Población estacionaria;1985;90.494,493223
Ambos sexos;57 años;Población estacionaria;1984;90.480,388702
Ambos sexos;57 años;Población estacionaria;1983;90.309,18792
Ambos sexos;57 años;Población estacionaria;1982;90.340,39188
Ambos sexos;57 años;Población estacionaria;1981;89.903,297976
Ambos sexos;57 años;Población estacionaria;1980;89.665,109913
Ambos sexos;57 años;Población estacionaria;1979;89.120,107404
Ambos sexos;57 años;Población estacionaria;1978;88.803,52316
Ambos sexos;57 años;Población estacionaria;1977;88.700,653342
Ambos sexos;57 años;Población estacionaria;1976;88.244,168335
Ambos sexos;57 años;Población estacionaria;1975;87.927,594085
Ambos sexos;57 años;Tiempo por vivir;1990;2.165.462,6508
Ambos sexos;57 años;Tiempo por vivir;1989;2.163.541,6652
Ambos sexos;57 años;Tiempo por vivir;1988;2.155.302,1353
Ambos sexos;57 años;Tiempo por vivir;1987;2.154.442,064
Ambos sexos;57 años;Tiempo por vivir;1986;2.129.969,6752
Ambos sexos;57 años;Tiempo por vivir;1985;2.101.334,3935
Ambos sexos;57 años;Tiempo por vivir;1984;2.110.341,9522
Ambos sexos;57 años;Tiempo por vivir;1983;2.080.275,4632
Ambos sexos;57 años;Tiempo por vivir;1982;2.098.782,6552
Ambos sexos;57 años;Tiempo por vivir;1981;2.050.482,8273
Ambos sexos;57 años;Tiempo por vivir;1980;2.038.775,9294
Ambos sexos;57 años;Tiempo por vivir;1979;2.002.720,568
Ambos sexos;57 años;Tiempo por vivir;1978;1.965.204,7256
Ambos sexos;57 años;Tiempo por vivir;1977;1.947.696,055
Ambos sexos;57 años;Tiempo por vivir;1976;1.908.434,4766
Ambos sexos;57 años;Tiempo por vivir;1975;1.889.295,8693
Ambos sexos;57 años;Esperanza de vida;1990;23,877455
Ambos sexos;57 años;Esperanza de vida;1989;23,855974
Ambos sexos;57 años;Esperanza de vida;1988;23,739913
Ambos sexos;57 años;Esperanza de vida;1987;23,701235
Ambos sexos;57 años;Esperanza de vida;1986;23,421158
Ambos sexos;57 años;Esperanza de vida;1985;23,133225
Ambos sexos;57 años;Esperanza de vida;1984;23,235899
Ambos sexos;57 años;Esperanza de vida;1983;22,952888
Ambos sexos;57 años;Esperanza de vida;1982;23,145077
Ambos sexos;57 años;Esperanza de vida;1981;22,720275
Ambos sexos;57 años;Esperanza de vida;1980;22,650687
Ambos sexos;57 años;Esperanza de vida;1979;22,381968
Ambos sexos;57 años;Esperanza de vida;1978;22,035388
Ambos sexos;57 años;Esperanza de vida;1977;21,859136
Ambos sexos;57 años;Esperanza de vida;1976;21,533656
Ambos sexos;57 años;Esperanza de vida;1975;21,390992
Ambos sexos;58 años;Tasa de mortalidad;1990;7,289664
Ambos sexos;58 años;Tasa de mortalidad;1989;7,616317
Ambos sexos;58 años;Tasa de mortalidad;1988;7,593601
Ambos sexos;58 años;Tasa de mortalidad;1987;7,613411
Ambos sexos;58 años;Tasa de mortalidad;1986;7,742712
Ambos sexos;58 años;Tasa de mortalidad;1985;8,051697
Ambos sexos;58 años;Tasa de mortalidad;1984;7,975181
Ambos sexos;58 años;Tasa de mortalidad;1983;8,201922
Ambos sexos;58 años;Tasa de mortalidad;1982;8,09405
Ambos sexos;58 años;Tasa de mortalidad;1981;8,381682
Ambos sexos;58 años;Tasa de mortalidad;1980;8,452826
Ambos sexos;58 años;Tasa de mortalidad;1979;8,99494
Ambos sexos;58 años;Tasa de mortalidad;1978;9,458844
Ambos sexos;58 años;Tasa de mortalidad;1977;9,284869
Ambos sexos;58 años;Tasa de mortalidad;1976;9,728843
Ambos sexos;58 años;Tasa de mortalidad;1975;9,850227
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1990;0,50475
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1989;0,510084
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1988;0,495929
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1987;0,504187
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1986;0,491955
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1985;0,510481
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1984;0,491247
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1983;0,498523
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1982;0,497157
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1981;0,507516
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1980;0,494937
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1979;0,504255
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1978;0,485779
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1977;0,496686
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1976;0,501285
Ambos sexos;58 años;Promedio de años vividos el último año de vida;1975;0,49293
Ambos sexos;58 años;Riesgo de muerte;1990;7,263442
Ambos sexos;58 años;Riesgo de muerte;1989;7,588003
Ambos sexos;58 años;Riesgo de muerte;1988;7,564646
Ambos sexos;58 años;Riesgo de muerte;1987;7,58478
Ambos sexos;58 años;Riesgo de muerte;1986;7,712374
Ambos sexos;58 años;Riesgo de muerte;1985;8,020086
Ambos sexos;58 años;Riesgo de muerte;1984;7,942953
Ambos sexos;58 años;Riesgo de muerte;1983;8,168325
Ambos sexos;58 años;Riesgo de muerte;1982;8,061241
Ambos sexos;58 años;Riesgo de muerte;1981;8,347226
Ambos sexos;58 años;Riesgo de muerte;1980;8,416892
Ambos sexos;58 años;Riesgo de muerte;1979;8,955008
Ambos sexos;58 años;Riesgo de muerte;1978;9,413059
Ambos sexos;58 años;Riesgo de muerte;1977;9,24168
Ambos sexos;58 años;Riesgo de muerte;1976;9,681867
Ambos sexos;58 años;Riesgo de muerte;1975;9,801272
Ambos sexos;58 años;Supervivientes;1990;90.080,267373
Ambos sexos;58 años;Supervivientes;1989;90.072,782221
Ambos sexos;58 años;Supervivientes;1988;90.156,961688
Ambos sexos;58 años;Supervivientes;1987;90.267,209915
Ambos sexos;58 años;Supervivientes;1986;90.292,655875
Ambos sexos;58 años;Supervivientes;1985;90.159,758234
Ambos sexos;58 años;Supervivientes;1984;90.137,516502
Ambos sexos;58 años;Supervivientes;1983;89.985,200899
Ambos sexos;58 años;Supervivientes;1982;89.997,729892
Ambos sexos;58 años;Supervivientes;1981;89.555,827956
Ambos sexos;58 años;Supervivientes;1980;89.314,999761
Ambos sexos;58 años;Supervivientes;1979;88.755,952842
Ambos sexos;58 años;Supervivientes;1978;88.434,643047
Ambos sexos;58 años;Supervivientes;1977;88.318,815218
Ambos sexos;58 años;Supervivientes;1976;87.860,755582
Ambos sexos;58 años;Supervivientes;1975;87.544,254185
Ambos sexos;58 años;Defunciones teóricas;1990;654,292758
Ambos sexos;58 años;Defunciones teóricas;1989;683,472576
Ambos sexos;58 años;Defunciones teóricas;1988;682,005501
Ambos sexos;58 años;Defunciones teóricas;1987;684,656893
Ambos sexos;58 años;Defunciones teóricas;1986;696,370727
Ambos sexos;58 años;Defunciones teóricas;1985;723,089008
Ambos sexos;58 años;Defunciones teóricas;1984;715,958058
Ambos sexos;58 años;Defunciones teóricas;1983;735,02837
Ambos sexos;58 años;Defunciones teóricas;1982;725,493352
Ambos sexos;58 años;Defunciones teóricas;1981;747,542742
Ambos sexos;58 años;Defunciones teóricas;1980;751,754715
Ambos sexos;58 años;Defunciones teóricas;1979;794,810274
Ambos sexos;58 años;Defunciones teóricas;1978;832,44052
Ambos sexos;58 años;Defunciones teóricas;1977;816,21426
Ambos sexos;58 años;Defunciones teóricas;1976;850,656183
